Date,Open,High,Low,Close,Adj Close,Volume
2025-05-09,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-14,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-15,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-16,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-19,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-20,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-21,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-22,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-23,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-26,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-27,51.0,51.0,51.0,51.0,51.0,0.0
2025-05-28,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-02,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-03,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-04,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-05,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-10,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-11,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-12,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-13,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-16,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-17,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-18,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-19,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-20,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-23,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-24,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-25,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-26,51.0,51.0,51.0,51.0,51.0,0.0
2025-06-30,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-01,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-02,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-03,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-04,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-07,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-08,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-09,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-10,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-11,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-14,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-15,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-16,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-17,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-18,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-21,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-22,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-23,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-24,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-25,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-28,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-29,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-30,51.0,51.0,51.0,51.0,51.0,0.0
2025-07-31,51.0,51.0,51.0,51.0,51.0,0.0
2025-08-01,51.0,51.0,51.0,51.0,51.0,0.0
2025-08-04,51.0,51.0,51.0,51.0,51.0,0.0
2025-08-05,51.0,51.0,51.0,51.0,51.0,0.0
2025-08-06,51.0,51.0,51.0,51.0,51.0,0.0
2025-08-07,51.0,51.0,51.0,51.0,51.0,0.0
2025-08-08,51.0,51.0,51.0,51.0,51.0,0.0
